#timestamp x y z qx qy qz qw
370.459000 -4.553105 -0.365446 -0.339668 -0.018106 0.017510 0.998893 -0.039722
370.690000 -4.546381 -0.383511 -0.338522 -0.016061 0.019400 0.988339 -0.150170
370.921000 -4.534532 -0.402302 -0.337159 -0.013528 0.021242 0.961942 -0.272090
371.152000 -4.521802 -0.414717 -0.335977 -0.011476 0.022412 0.932006 -0.361568
371.845000 -4.587380 -0.465402 -0.336462 -0.012666 0.021744 0.950042 -0.311108
372.208000 -4.671989 -0.478768 -0.338916 -0.016112 0.019317 0.988468 -0.149329
372.439000 -4.728479 -0.472336 -0.341231 -0.018005 0.017660 0.998585 -0.046812
372.670000 -4.780842 -0.463357 -0.343477 -0.019068 0.016599 0.999548 0.016280
372.901000 -4.831275 -0.450556 -0.345782 -0.019815 0.015776 0.997721 0.062536
373.429000 -4.943595 -0.422655 -0.350776 -0.020592 0.014887 0.993405 0.111810
373.924000 -5.054320 -0.388153 -0.357300 -0.021007 0.014275 0.988681 0.147866
374.386000 -5.158226 -0.353499 -0.363193 -0.021008 0.014291 0.986852 0.159615
374.848000 -5.262666 -0.320508 -0.369010 -0.020725 0.014639 0.987627 0.154755
376.531000 -5.391550 -0.273294 -0.372413 -0.021101 0.015080 0.986455 0.161971
377.000000 -4.931125 -2.794595 -0.256836 -0.020354 0.016967 0.994625 0.100100
377.224000 -5.505417 -0.222007 -0.356020 -0.020401 0.012630 0.986171 0.163984
378.181000 -5.628272 -0.181318 -0.358933 -0.020747 0.013437 0.987649 0.154723
378.643000 -5.729114 -0.143484 -0.361108 -0.021519 0.013916 0.986305 0.162929
380.194000 -5.826167 -0.105861 -0.365415 -0.021666 0.013849 0.984668 0.172532
380.689000 -5.933878 -0.065452 -0.370242 -0.021689 0.013977 0.984529 0.173312
381.184000 -6.046541 -0.025360 -0.385736 -0.020208 0.014455 0.984859 0.171566
381.646000 -6.146650 0.004843 -0.373438 -0.019302 0.015167 0.985182 0.169746
382.108000 -6.186665 -0.004462 -0.385609 -0.020709 0.015602 0.993470 0.111109
382.339000 -6.199381 -0.030115 -0.396397 -0.021473 0.017127 0.999542 0.012686
382.570000 -6.197147 -0.046596 -0.392285 -0.018831 0.019673 0.994428 -0.101836
382.834000 -6.191221 -0.058157 -0.388182 -0.016469 0.021419 0.981623 -0.188910
383.527000 -6.289448 -0.072921 -0.388068 -0.017899 0.019955 0.995176 -0.094377
383.758000 -6.343742 -0.065595 -0.386986 -0.018881 0.018913 0.999281 -0.026909
383.989000 -6.146451 -1.245492 -0.327347 -0.020473 0.019468 0.999589 -0.004851
384.220000 -6.442419 -0.041598 -0.375051 -0.022208 0.015645 0.997798 0.060511
384.715000 -6.546324 -0.002544 -0.365796 -0.028544 0.014203 0.990661 0.132568
386.266000 -6.649968 0.047732 -0.383552 -0.028800 0.014046 0.986081 0.163149
386.728000 -6.747293 0.083187 -0.380356 -0.033139 0.013746 0.982591 0.182285
386.959000 -6.795813 0.111547 -0.382487 -0.035743 0.014208 0.982519 0.182146
387.421000 -6.874168 0.161299 -0.366955 -0.042877 0.014742 0.982895 0.178500
387.883000 -6.908031 0.147450 -0.374742 -0.039698 0.017736 0.994357 0.096767
388.114000 -6.923404 0.123142 -0.380686 -0.035868 0.021012 0.999122 -0.005264
388.345000 -6.885840 0.036969 -0.338965 -0.045060 0.025427 0.997333 -0.051473
389.038000 -6.994961 0.064162 -0.353893 -0.045901 0.020542 0.997478 0.050091
389.269000 -7.051701 0.098087 -0.364220 -0.045313 0.017687 0.992847 0.109037
389.500000 -7.103821 0.135364 -0.374106 -0.044272 0.015426 0.986259 0.158418
389.731000 -7.154681 0.174073 -0.383751 -0.043035 0.013448 0.977940 0.203960
390.226000 -7.250932 0.248163 -0.398122 -0.041921 0.010337 0.959402 0.278716
390.952000 -7.313611 0.304880 -0.401129 -0.044528 0.008303 0.944203 0.326235
391.678000 -7.422153 0.394261 -0.418906 -0.042697 0.007939 0.942733 0.330710
392.239000 -7.508823 0.468192 -0.433875 -0.040618 0.006763 0.935211 0.351688
392.965000 -7.487579 0.450707 -0.437511 -0.038079 0.006411 0.934989 0.352568
393.460000 -7.534347 0.512985 -0.443752 -0.037234 0.004329 0.910303 0.412241
393.922000 -7.591079 0.607766 -0.451723 -0.036275 0.001944 0.876018 0.480909
394.714000 -7.616711 0.673579 -0.456568 -0.035147 0.000192 0.844302 0.534714
394.945000 -7.627468 0.728035 -0.460051 -0.033908 -0.001506 0.807642 0.588696
395.176000 -7.632480 0.782366 -0.463166 -0.032610 -0.002804 0.772590 0.634061
395.440000 -7.630816 0.845500 -0.466219 -0.031238 -0.004210 0.730083 0.682631
395.671000 -7.621982 0.900996 -0.468618 -0.029806 -0.005316 0.687701 0.725362
395.935000 -7.603006 0.960606 -0.470683 -0.028299 -0.006675 0.633337 0.773330
397.189000 -7.581602 0.991466 -0.471258 -0.026858 -0.008151 0.570742 0.820650
397.486000 -7.541831 1.035327 -0.471182 -0.024894 -0.010176 0.474893 0.879632
397.717000 -7.499549 1.066964 -0.470746 -0.023071 -0.011438 0.391334 0.919888
397.948000 -7.463362 1.088517 -0.469771 -0.021522 -0.012049 0.331258 0.943218
398.179000 -7.426457 1.105372 -0.468745 -0.020092 -0.012360 0.277182 0.960528
398.410000 -7.382991 1.117709 -0.467367 -0.020064 -0.012802 0.221016 0.974980
398.872000 -7.344862 1.121658 -0.466131 -0.020228 -0.013573 0.156424 0.987390
399.334000 -7.355806 1.139089 -0.466855 -0.021687 -0.011221 0.272768 0.961770
399.565000 -7.369528 1.155169 -0.467626 -0.022929 -0.008634 0.388687 0.921044
399.796000 -7.380310 1.163947 -0.468041 -0.023569 -0.006960 0.459940 0.887610
400.000000 -7.111905 -1.694249 -0.358496 -0.023824 -0.005469 0.516875 0.855712
400.258000 -7.368650 1.171133 -0.467925 -0.023299 -0.007376 0.446710 0.894345
400.489000 -7.353845 1.163358 -0.467544 -0.022429 -0.009715 0.361361 0.932105
400.720000 -7.332119 1.151366 -0.467225 -0.020994 -0.012486 0.241862 0.970003
400.951000 -7.296093 1.142108 -0.466506 -0.019304 -0.015009 0.121941 0.992236
401.182000 -7.243975 1.130228 -0.465211 -0.016104 -0.016653 0.006600 0.999710
401.446000 -7.185210 1.099404 -0.462320 -0.013027 -0.018725 -0.129858 0.991270
401.677000 -7.142910 1.063088 -0.459863 -0.009909 -0.020136 -0.249558 0.968100
401.941000 -7.130115 1.037106 -0.458110 -0.006670 -0.020728 -0.342848 0.939139
402.865000 -7.140569 1.033607 -0.458072 -0.005669 -0.021128 -0.397401 0.917384
403.096000 -7.114951 0.987510 -0.455620 -0.004523 -0.021511 -0.454508 0.890471
403.327000 -7.093928 0.937770 -0.453204 -0.003481 -0.021796 -0.505043 0.862812
403.822000 -7.052424 0.831357 -0.448459 -0.002490 -0.022032 -0.550860 0.834303
404.317000 -7.006480 0.726124 -0.443563 -0.002750 -0.022081 -0.547771 0.836333
404.812000 -6.978934 0.693286 -0.441369 -0.004451 -0.021859 -0.489026 0.871984
405.208000 -6.961074 0.716159 -0.441136 -0.008147 -0.020831 -0.338693 0.940631
406.198000 -6.852219 0.623956 -0.434475 -0.007713 -0.020902 -0.358321 0.933333
406.693000 -6.765238 0.548589 -0.429051 -0.007751 -0.020709 -0.351916 0.935770
408.409000 -6.641745 0.464293 -0.422719 -0.009362 -0.020371 -0.299861 0.953719
408.871000 -6.544466 0.418466 -0.418366 -0.011004 -0.019917 -0.248916 0.968258
409.366000 -6.436410 0.366088 -0.412980 -0.012053 -0.019461 -0.223276 0.974486
409.597000 -6.380136 0.344886 -0.410422 -0.012853 -0.019402 -0.212797 0.976819
411.148000 -6.278030 0.308993 -0.405419 -0.013665 -0.018669 -0.173516 0.984559
411.643000 -6.169046 0.279213 -0.400300 -0.014350 -0.017905 -0.134574 0.990638
412.204000 -6.062187 0.255464 -0.396043 -0.014695 -0.017356 -0.108243 0.993864
412.435000 -6.063358 0.261539 -0.396656 -0.015448 -0.016457 -0.056685 0.998137
412.666000 -6.066436 0.279301 -0.397299 -0.017177 -0.014567 0.050209 0.998485
412.897000 -6.074310 0.296097 -0.398230 -0.018683 -0.012549 0.160384 0.986798
413.161000 -6.086328 0.308432 -0.398801 -0.019994 -0.010745 0.250437 0.967867
413.854000 -5.998763 0.342424 -0.396974 -0.019323 -0.012184 0.186935 0.982107
414.085000 -5.940401 0.345883 -0.394990 -0.018349 -0.013884 0.106395 0.994058
414.316000 -5.888157 0.353636 -0.393219 -0.017406 -0.014871 0.046429 0.998659
